   0.54060,   0.00000,   0.00000,   0.00000,   0.13670
   0.00000,   0.00010,   0.00070,   0.00000,   0.04840
   0.00000,   0.04000,   0.24610,   0.13170,   0.31580
   0.00000,   0.12260,   0.13500,   2.00530,   0.34380
   0.42920,   0.22750,   0.13600,   0.20350,   0.10840
   0.00000,   0.04890,   0.12330,   0.08660,   0.04010
   0.00000,   0.00860,   0.90200,   0.04020,   0.09010
   0.00000,  15.19850,   0.00000,   0.13570,   0.00080
   1.34840,  48.92010,  13.38800,   4.77080,   0.00910
  15.04470,   4.32480,   0.05940,   0.00000,  13.48440
   1.34840,   0.00980, 104.85310,   0.00010,   0.07250
  15.04470,   0.03920,  65.34770,   5.47460,  10.26020
   0.97170,   0.13830,  21.43300,   5.68590,  10.08030
   0.00000,   1.58490,   0.43430,  26.70560,   0.25450
   0.00000,   0.30490,   0.41350,   0.12770,   0.23920
   0.00000,   0.09700,   0.05620,   0.00840,   0.02670
   0.00000,   0.00000,   0.00000,   0.00340,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.07620,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00380,   0.00000,   0.02190
   3.61000,   0.06030,   0.00040,   0.03060,   0.12760
   0.55750,   0.31160,   1.45830,   0.65790,   2.21140
   0.00000,   0.04510,   0.81820,   2.09890,   1.72550
   0.00000,   0.26870,   0.02140,   0.32400,   0.00380
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.03600,   0.06830,   0.00000,   0.00000
   0.00000,   0.04000,   0.19510,   0.00000,   0.00000
   0.00000,   0.19530,   0.17870,   0.06940,   0.00680
   0.00000,   0.00050,   0.07670,   0.06600,   0.00160
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00030,   0.00000,   0.00000,   0.00000
   0.00000,   0.00540,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.80170,   0.00000,   0.00000,   0.00000,   0.00000
   0.35560,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,  10.71120,   0.00000,   0.00000,   0.00000
   0.00000,   0.79240,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00100,   0.06170,   0.00000
   0.00000,   0.30470,   0.39670,   1.53670,   0.23120
   4.22450,   1.85860,   1.05300,   1.96950,   2.11140
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.18550,   0.00000
   0.00000,   0.00000,   0.00000,   0.82930,   0.01840
   0.00000,   0.00000,   0.00000,   0.11120,   0.00240
   0.00000,   0.00000,   0.00000,   0.17580,   0.07690
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.11870,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.04800,   0.00000,   0.00000
   0.11870,   0.00000,   0.00000,   0.00000,   0.91820
   0.00000,   0.00000,   0.00000,   0.00000,   0.01240
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00010,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
  13.78330,   0.11780,   0.01610,   0.01150,   0.05980
   0.00000,   0.12690,   0.00760,   0.00090,   0.07690
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.01060
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00030,   0.00000,   0.00000
   0.00000,   0.00010,   0.14160,   0.00000,   0.00000
   0.00000,   0.01770,   0.10440,   0.00010,   0.00010
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00460,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.02130,   0.00000
   0.00000,   0.50990,   2.32500,  12.76020,   1.53220
   0.00000,   9.98180,   4.08000,   1.15310,   9.60670
   0.00000,   0.65000,   0.01890,   0.11870,   0.40600
   0.00000,   0.08890,   0.01520,   0.00540,   0.05360
   0.00000,   0.34760,   0.03650,   0.00000,   0.00530
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.04320,   0.02160,   0.09690,   0.01600
   0.00000,   0.07650,   0.18340,   0.50710,   0.23920
   0.00000,   0.23190,   0.23320,   0.19990,   0.09580
   0.00000,   0.32290,   0.25280,   0.26260,   0.09930
   0.00000,   0.00000,   0.57920,   0.05000,   0.04790
   0.00000,   0.00000,   0.01400,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
  17.24240,   0.00000,   0.00000,   0.00040,   0.10310
   0.00000,   0.00000,   0.00000,   0.00000,   0.00010
   0.00000,   0.00010,   0.01120,   0.02690,   0.01450
   0.00000,   0.00720,   0.11110,   0.29030,   0.19130
   0.00000,   0.39140,   0.34140,   0.17190,   0.38610
   0.00000,   0.30540,   0.18160,   0.09350,   0.04130
   0.00000,   0.00000,   0.00090,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.02250,   0.00000,   0.00000,   0.00000
   0.00000,   0.01300,   0.00000,   0.01290,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.07850,   0.13260
   0.00000,   0.00000,   0.00000,   0.00000,   0.13870
   0.11770,   0.00000,   0.00000,   0.12190,   0.02650
   0.39750,   0.00000,   0.08320,   0.02220,   0.07760
   0.00000,   0.00000,   0.07940,   0.00080,   0.20670
   0.08820,   0.08790,   0.92880,   0.11530,   0.55570
   0.00000,   0.15400,   0.34600,   0.07330,   0.08340
   0.08820,   0.44900,   0.42010,   0.16520,   0.52700
   0.00000,   0.94070,   0.85110,   0.44240,   0.62090
   1.17040,   1.47940,   3.41850,   1.79120,   9.84710
   0.92330,   2.61410,  12.72710,   2.71550,  23.36250
   0.70060,   1.47700,  14.06270,   7.41020,   6.13450
   0.00000,   0.48350,   3.02730,   1.91030,   1.61590
   0.63080,   0.26770,   6.65210,   0.71180,   2.43200
   0.29810,   0.01410,   1.29510,   0.32500,   0.41980
   1.13980,   0.36800,   1.81350,   0.44520,   0.45980
   0.29810,   0.00000,   0.06100,   0.24990,   0.01300
   1.13980,   0.24250,   0.09790,   0.02760,   0.55750
   0.58990,   0.68970,   1.78250,   0.67750,   1.79940
   0.00000,   0.74680,   0.93030,   0.66330,   0.90440
   0.00000,   0.05400,   0.06520,   0.07740,   0.05260
   0.00000,   0.04600,   0.05590,   0.00170,   0.05040
   0.00000,   0.00900,   0.04910,   0.00000,   0.16890
   0.00000,   0.04800,   0.00000,   0.00000,   0.00100
   0.00000,   0.00000,   0.02190,   0.00000,   0.00040
   0.00000,   0.06870,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.10910,   0.02750,   0.07990,   0.15710
   0.00000,   0.14040,   0.57500,   0.22960,   0.51120
   0.00000,   0.05720,   0.21760,   0.20040,   0.04990
   0.00000,   0.00000,   0.02320,   0.00050,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.84100,   0.00000,   0.00000
   0.00000,   0.00000,   0.02570,   0.00000,   0.00560
